distribution,order_size,condition_index,seed,order,exact_distance,exact_runtime,s_shape_distance,s_shape_gap,s_shape_runtime,return_distance,return_gap,return_runtime,largest_gap_distance,largest_gap_gap,largest_gap_runtime,dqn_completed,dqn_truncated,dqn_all_items_collected,dqn_all_picked_no_finish,dqn_distance,dqn_partial_distance,dqn_gap,dqn_steps,dqn_valid_actions,dqn_invalid_actions,dqn_invalid_action_rate,dqn_items_collected,dqn_items_remaining,dqn_collection_fraction,dqn_runtime,dqn_improvement_vs_s_shape,dqn_improvement_vs_return,dqn_improvement_vs_largest_gap
clustered,5,27,540026,"[(2, 9), (3, 9), (8, 11), (9, 9), (10, 7)]",58.0,0.0004553329199552536,74.0,27.586206896551722,7.879221811890602e-05,76.0,31.03448275862069,7.600011304020882e-05,62.0,6.896551724137931,7.566716521978378e-05,True,False,True,False,76.0,76.0,31.03448275862069,76,76,0,0.0,5,0,1.0,0.00804095808416605,-2.7027027027027026,0.0,-22.58064516129032
clustered,5,28,540027,"[(1, 9), (2, 9), (3, 9), (8, 11), (10, 7)]",54.0,0.00044133327901363373,74.0,37.03703703703704,7.791677489876747e-05,64.0,18.51851851851852,7.600011304020882e-05,54.0,0.0,7.595820352435112e-05,True,False,True,False,64.0,64.0,18.51851851851852,64,64,0,0.0,5,0,1.0,0.0067459167912602425,13.513513513513514,0.0,-18.51851851851852
clustered,5,29,540028,"[(3, 13), (4, 11), (7, 11), (7, 13), (10, 15)]",62.0,0.0005855830386281013,82.0,32.25806451612903,7.754098623991013e-05,78.0,25.806451612903224,7.654214277863503e-05,70.0,12.903225806451612,7.629208266735077e-05,True,False,True,False,78.0,78.0,25.806451612903224,78,78,0,0.0,5,0,1.0,0.00820708367973566,4.878048780487805,0.0,-11.428571428571429
clustered,5,30,540029,"[(3, 3), (4, 1), (5, 3), (7, 5), (12, 1)]",46.0,0.0002520419657230377,62.0,34.78260869565217,7.729185745120049e-05,58.0,26.08695652173913,7.533421739935875e-05,46.0,0.0,7.524993270635605e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,4,1,0.8,0.026180457789450884,nan,nan,nan
clustered,5,31,540030,"[(1, 11), (4, 9), (4, 11), (8, 7), (10, 7)]",56.0,0.0004403330385684967,74.0,32.142857142857146,7.795915007591248e-05,58.0,3.571428571428571,7.499987259507179e-05,56.0,0.0,7.566623389720917e-05,True,False,True,False,58.0,58.0,3.571428571428571,58,58,0,0.0,5,0,1.0,0.006120749749243259,21.62162162162162,0.0,-3.571428571428571
clustered,5,32,540031,"[(2, 13), (2, 15), (3, 11), (3, 13), (7, 13)]",54.0,0.0005733342841267586,82.0,51.85185185185185,7.795915007591248e-05,54.0,0.0,7.545808330178261e-05,70.0,29.629629629629626,7.60830007493496e-05,True,False,True,False,54.0,54.0,0.0,54,54,0,0.0,5,0,1.0,0.005717957857996225,34.146341463414636,0.0,22.857142857142858
clustered,5,33,540032,"[(4, 1), (4, 5), (7, 5), (9, 3), (12, 3)]",44.0,0.0002893330529332161,62.0,40.909090909090914,7.724994793534279e-05,56.0,27.27272727272727,7.704086601734161e-05,44.0,0.0,7.504178211092949e-05,False,True,False,False,nan,37.0,nan,250,37,213,85.2,3,2,0.6,0.02648070827126503,nan,nan,nan
clustered,5,34,540033,"[(1, 5), (4, 5), (10, 3), (11, 5), (12, 7)]",42.0,0.00037133414298295975,66.0,57.14285714285714,7.99582339823246e-05,80.0,90.47619047619048,7.77076929807663e-05,52.0,23.809523809523807,7.60830007493496e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.02632795786485076,nan,nan,nan
clustered,5,35,540034,"[(2, 7), (5, 7), (6, 11), (7, 7), (8, 7)]",48.0,0.00046108290553092957,48.0,0.0,7.874984294176102e-05,50.0,4.166666666666666,7.658405229449272e-05,48.0,0.0,7.524993270635605e-05,True,False,True,False,50.0,50.0,4.166666666666666,50,50,0,0.0,5,0,1.0,0.005338666029274464,-4.166666666666666,0.0,-4.166666666666666
clustered,5,36,540035,"[(2, 11), (3, 11), (3, 15), (5, 13), (11, 15)]",62.0,0.0006133751012384892,82.0,32.25806451612903,7.94166699051857e-05,68.0,9.67741935483871,7.620779797434807e-05,66.0,6.451612903225806,7.575005292892456e-05,True,False,True,False,68.0,68.0,9.67741935483871,68,68,0,0.0,5,0,1.0,0.0072007919661700726,17.073170731707318,0.0,-3.0303030303030303
clustered,5,37,540036,"[(6, 9), (8, 9), (9, 9), (10, 11), (12, 9)]",48.0,0.0004591247998178005,48.0,0.0,7.77500681579113e-05,66.0,37.5,7.612491026520729e-05,48.0,0.0,7.316702976822853e-05,True,False,True,False,66.0,66.0,37.5,66,66,0,0.0,5,0,1.0,0.007047499995678663,-37.5,0.0,-37.5
clustered,5,38,540037,"[(2, 1), (5, 5), (7, 3), (8, 3), (10, 1)]",46.0,0.000331999734044075,62.0,34.78260869565217,8.254218846559525e-05,56.0,21.73913043478261,7.795821875333786e-05,48.0,4.3478260869565215,7.88751058280468e-05,False,True,False,False,nan,22.0,nan,250,22,228,91.2,2,3,0.4,0.026347249746322632,nan,nan,nan
clustered,5,39,540038,"[(1, 9), (4, 9), (6, 5), (8, 5), (12, 5)]",44.0,0.00039237504824995995,44.0,0.0,7.766718044877052e-05,50.0,13.636363636363635,7.583294063806534e-05,44.0,0.0,7.304176688194275e-05,True,False,True,False,50.0,50.0,13.636363636363635,50,50,0,0.0,5,0,1.0,0.005296334158629179,-13.636363636363635,0.0,-13.636363636363635
clustered,5,40,540039,"[(1, 13), (1, 15), (2, 15), (3, 11), (10, 15)]",58.0,0.0005656247958540916,82.0,41.37931034482759,7.720896974205971e-05,58.0,0.0,7.620779797434807e-05,58.0,0.0,7.54999928176403e-05,True,False,True,False,58.0,58.0,0.0,58,58,0,0.0,5,0,1.0,0.006127583794295788,29.268292682926827,0.0,0.0
clustered,5,41,540040,"[(1, 9), (3, 9), (5, 9), (10, 7), (12, 9)]",44.0,0.000376374926418066,44.0,0.0,7.758429273962975e-05,62.0,40.909090909090914,7.570907473564148e-05,44.0,0.0,7.558288052678108e-05,True,False,True,False,62.0,62.0,40.909090909090914,62,62,0,0.0,5,0,1.0,0.006544332951307297,-40.909090909090914,0.0,-40.909090909090914
clustered,5,42,540041,"[(2, 11), (5, 11), (6, 13), (8, 9), (10, 13)]",62.0,0.0005083340220153332,78.0,25.806451612903224,7.854215800762177e-05,72.0,16.129032258064516,7.520802319049835e-05,62.0,0.0,7.395772263407707e-05,True,False,True,False,72.0,72.0,16.129032258064516,72,72,0,0.0,5,0,1.0,0.007571958005428314,7.6923076923076925,0.0,-16.129032258064516
clustered,5,43,540042,"[(3, 11), (3, 15), (4, 15), (10, 15), (11, 13)]",60.0,0.0005689579993486404,82.0,36.666666666666664,7.745809853076935e-05,78.0,30.0,7.570767775177956e-05,60.0,0.0,7.470883429050446e-05,True,False,True,False,78.0,78.0,30.0,78,78,0,0.0,5,0,1.0,0.008192833047360182,4.878048780487805,0.0,-30.0
clustered,5,44,540043,"[(4, 5), (5, 5), (7, 7), (9, 5), (9, 7)]",40.0,0.0003221249207854271,40.0,0.0,7.720896974205971e-05,50.0,25.0,7.620779797434807e-05,40.0,0.0,7.420778274536133e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.02642933279275894,nan,nan,nan
clustered,5,45,540044,"[(3, 15), (6, 11), (8, 13), (11, 13), (12, 13)]",62.0,0.000578208826482296,82.0,32.25806451612903,7.695797830820084e-05,72.0,16.129032258064516,7.654167711734772e-05,66.0,6.451612903225806,7.920805364847183e-05,True,False,True,False,72.0,72.0,16.129032258064516,72,72,0,0.0,5,0,1.0,0.007588834036141634,12.195121951219512,0.0,-9.090909090909092
clustered,5,46,540045,"[(1, 9), (3, 7), (4, 5), (4, 7), (11, 9)]",52.0,0.0003908746875822544,70.0,34.61538461538461,7.762480527162552e-05,56.0,7.6923076923076925,7.595913484692574e-05,52.0,0.0,7.570814341306686e-05,True,False,True,False,56.0,56.0,7.6923076923076925,56,56,0,0.0,5,0,1.0,0.005911624990403652,20.0,0.0,-7.6923076923076925
clustered,5,47,540046,"[(2, 11), (5, 11), (7, 9), (8, 7), (8, 11)]",60.0,0.0004364168271422386,74.0,23.333333333333332,7.758289575576782e-05,68.0,13.333333333333334,7.570814341306686e-05,60.0,0.0,7.524993270635605e-05,True,False,True,False,68.0,68.0,13.333333333333334,68,68,0,0.0,5,0,1.0,0.00715412525460124,8.108108108108109,0.0,-13.333333333333334
clustered,5,48,540047,"[(5, 13), (11, 11), (11, 13), (12, 13), (12, 15)]",58.0,0.0005705002695322037,82.0,41.37931034482759,7.833307608962059e-05,100.0,72.41379310344827,7.65831209719181e-05,70.0,20.689655172413794,7.61672854423523e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,5,0.0,0.02628404228016734,nan,nan,nan
clustered,5,49,540048,"[(7, 9), (8, 9), (9, 5), (10, 9), (12, 5)]",44.0,0.00037800008431077003,44.0,0.0,8.062506094574928e-05,62.0,40.909090909090914,7.579196244478226e-05,44.0,0.0,7.445923984050751e-05,True,False,True,False,62.0,62.0,40.909090909090914,62,62,0,0.0,5,0,1.0,0.006557832937687635,-40.909090909090914,0.0,-40.909090909090914
clustered,5,50,540049,"[(5, 7), (6, 5), (6, 7), (8, 7), (12, 7)]",40.0,0.0003114580176770687,40.0,0.0,7.762480527162552e-05,50.0,25.0,7.579242810606956e-05,40.0,0.0,7.441733032464981e-05,True,False,True,False,50.0,50.0,25.0,50,50,0,0.0,5,0,1.0,0.005282666999846697,-25.0,0.0,-25.0
clustered,10,1,550000,"[(2, 3), (4, 5), (5, 5), (6, 5), (7, 3), (7, 7), (8, 5), (10, 3), (12, 3), (12, 5)]",52.0,0.0003210408613085747,66.0,26.923076923076923,7.862504571676254e-05,76.0,46.15384615384615,7.683318108320236e-05,58.0,11.538461538461538,7.720803841948509e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,4,6,0.4,0.026231541763991117,nan,nan,nan
clustered,10,2,550001,"[(1, 11), (2, 11), (3, 7), (3, 11), (4, 9), (5, 11), (7, 9), (9, 9), (10, 11), (12, 7)]",60.0,0.0004537501372396946,74.0,23.333333333333332,7.966673001646996e-05,84.0,40.0,7.7791977673769e-05,66.0,10.0,9.416695684194565e-05,True,False,True,False,84.0,84.0,40.0,84,84,0,0.0,10,0,1.0,0.008894457947462797,-13.513513513513514,0.0,-27.27272727272727
clustered,10,3,550002,"[(1, 1), (1, 3), (3, 5), (4, 5), (6, 3), (7, 5), (10, 3), (10, 5), (12, 3), (12, 5)]",38.0,0.0002710418775677681,62.0,63.1578947368421,7.799966260790825e-05,60.0,57.89473684210527,8.05421732366085e-05,52.0,36.84210526315789,7.750000804662704e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,5,5,0.5,0.02631004201248288,nan,nan,nan
clustered,10,4,550003,"[(1, 7), (1, 9), (2, 7), (2, 9), (6, 5), (6, 7), (7, 7), (8, 5), (8, 7), (12, 9)]",54.0,0.00040008313953876495,70.0,29.629629629629626,7.829209789633751e-05,74.0,37.03703703703704,7.699988782405853e-05,60.0,11.11111111111111,7.758289575576782e-05,False,True,False,False,nan,36.0,nan,250,36,214,85.6,7,3,0.7,0.026157166808843613,nan,nan,nan
clustered,10,5,550004,"[(2, 9), (4, 9), (6, 11), (7, 11), (8, 7), (8, 9), (10, 11), (11, 9), (12, 9), (12, 11)]",62.0,0.0004498749040067196,74.0,19.35483870967742,7.858313620090485e-05,86.0,38.70967741935484,7.720803841948509e-05,66.0,6.451612903225806,7.66669400036335e-05,False,True,False,False,nan,20.0,nan,250,20,230,92.0,1,9,0.1,0.02627733303233981,nan,nan,nan
clustered,10,6,550005,"[(3, 3), (3, 7), (4, 3), (6, 5), (6, 7), (7, 3), (8, 5), (10, 5), (11, 5), (12, 5)]",52.0,0.00033341720700263977,66.0,26.923076923076923,7.854215800762177e-05,64.0,23.076923076923077,7.67093151807785e-05,54.0,3.8461538461538463,7.708417251706123e-05,True,False,True,False,64.0,64.0,23.076923076923077,64,64,0,0.0,10,0,1.0,0.006772459018975496,3.0303030303030303,0.0,-18.51851851851852
clustered,10,7,550006,"[(2, 5), (2, 7), (3, 5), (5, 5), (6, 5), (7, 5), (11, 3), (11, 5), (12, 3), (12, 5)]",44.0,0.0003288332372903824,66.0,50.0,7.849978283047676e-05,66.0,50.0,7.650023326277733e-05,58.0,31.818181818181817,7.916614413261414e-05,False,True,False,False,nan,4.0,nan,250,4,246,98.4,0,10,0.0,0.026426250115036964,nan,nan,nan
clustered,10,8,550007,"[(2, 5), (3, 3), (4, 5), (6, 3), (6, 7), (7, 3), (8, 3), (8, 5), (9, 5), (10, 7)]",54.0,0.0003244169056415558,66.0,22.22222222222222,7.870793342590332e-05,68.0,25.925925925925924,7.637497037649155e-05,58.0,7.4074074074074066,7.758289575576782e-05,False,True,False,False,nan,250.0,nan,250,250,0,0.0,0,10,0.0,0.026399708818644285,nan,nan,nan
clustered,10,9,550008,"[(2, 9), (2, 11), (2, 13), (3, 11), (4, 11), (5, 11), (7, 11), (8, 11), (10, 11), (12, 9)]",56.0,0.0006009172648191452,78.0,39.285714285714285,9.483331814408302e-05,74.0,32.142857142857146,7.966673001646996e-05,72.0,28.57142857142857,7.9374760389328e-05,True,False,True,False,74.0,74.0,32.142857142857146,74,74,0,0.0,10,0,1.0,0.008030124939978123,5.128205128205128,0.0,-2.7777777777777777
clustered,10,10,550009,"[(1, 13), (2, 15), (3, 11), (3, 13), (3, 15), (8, 11), (8, 13), (8, 15), (9, 13), (10, 15)]",72.0,0.0006029168143868446,82.0,13.88888888888889,7.933424785733223e-05,84.0,16.666666666666664,7.825018838047981e-05,72.0,0.0,7.737474516034126e-05,True,False,True,False,84.0,84.0,16.666666666666664,84,84,0,0.0,10,0,1.0,0.008879249915480614,-2.4390243902439024,0.0,-16.666666666666664
clustered,10,11,550010,"[(2, 7), (2, 11), (3, 7), (4, 11), (5, 9), (7, 7), (7, 11), (8, 9), (10, 7), (11, 9)]",62.0,0.00046512484550476074,74.0,19.35483870967742,7.895799353718758e-05,78.0,25.806451612903224,7.720803841948509e-05,64.0,3.225806451612903,7.654167711734772e-05,True,False,True,False,78.0,78.0,25.806451612903224,78,78,0,0.0,10,0,1.0,0.008229999803006649,-5.405405405405405,0.0,-21.875
clustered,10,12,550011,"[(1, 9), (2, 11), (4, 11), (4, 13), (5, 11), (6, 11), (6, 13), (7, 11), (10, 9), (11, 9)]",64.0,0.0005301670171320438,78.0,21.875,7.99582339823246e-05,74.0,15.625,7.750000804662704e-05,66.0,3.125,7.783295586705208e-05,True,False,True,False,74.0,74.0,15.625,74,74,0,0.0,10,0,1.0,0.007815457880496979,5.128205128205128,0.0,-12.121212121212121
clustered,10,13,550012,"[(1, 3), (1, 5), (3, 1), (4, 5), (6, 1), (6, 3), (7, 1), (9, 1), (11, 1), (12, 5)]",48.0,0.0002714577130973339,62.0,29.166666666666668,7.745763286948204e-05,68.0,41.66666666666667,7.712515071034431e-05,48.0,0.0,7.616681978106499e-05,True,False,True,False,68.0,68.0,41.66666666666667,68,68,0,0.0,10,0,1.0,0.007172542158514261,-9.67741935483871,0.0,-41.66666666666667
clustered,10,14,550013,"[(1, 9), (2, 7), (2, 9), (8, 9), (9, 7), (9, 9), (10, 11), (11, 7), (12, 9), (12, 11)]",54.0,0.00045891664922237396,74.0,37.03703703703704,7.825018838047981e-05,92.0,70.37037037037037,7.666740566492081e-05,62.0,14.814814814814813,7.737521082162857e-05,False,True,False,False,nan,20.0,nan,250,20,230,92.0,3,7,0.3,0.026323374826461077,nan,nan,nan
clustered,10,15,550014,"[(1, 3), (3, 7), (4, 3), (5, 7), (6, 3), (6, 5), (7, 3), (7, 5), (8, 3), (11, 7)]",54.0,0.00033362535759806633,66.0,22.22222222222222,7.7791977673769e-05,66.0,22.22222222222222,7.716706022620201e-05,54.0,0.0,7.595820352435112e-05,True,False,True,False,66.0,66.0,22.22222222222222,66,66,0,0.0,10,0,1.0,0.006969250272959471,0.0,0.0,-22.22222222222222
clustered,10,16,550015,"[(3, 5), (5, 5), (5, 7), (6, 7), (7, 7), (9, 7), (9, 9), (10, 7), (11, 5), (12, 5)]",52.0,0.0003871247172355652,70.0,34.61538461538461,7.895892485976219e-05,80.0,53.84615384615385,7.88331963121891e-05,60.0,15.384615384615385,7.687509059906006e-05,True,False,True,False,80.0,80.0,53.84615384615385,80,80,0,0.0,10,0,1.0,0.008439166005700827,-14.285714285714285,0.0,-33.33333333333333
clustered,10,17,550016,"[(1, 13), (1, 15), (3, 11), (4, 15), (5, 11), (6, 13), (8, 11), (9, 15), (11, 11), (12, 15)]",68.0,0.0005817078053951263,82.0,20.588235294117645,7.891608402132988e-05,88.0,29.411764705882355,7.716706022620201e-05,68.0,0.0,7.71661289036274e-05,True,False,True,False,88.0,88.0,29.411764705882355,88,88,0,0.0,10,0,1.0,0.00927324965596199,-7.317073170731707,0.0,-29.411764705882355
clustered,10,18,550017,"[(2, 1), (2, 3), (3, 3), (3, 5), (6, 5), (8, 1), (8, 3), (10, 1), (11, 1), (11, 3)]",48.0,0.00025912467390298843,62.0,29.166666666666668,7.795915007591248e-05,66.0,37.5,7.687462493777275e-05,52.0,8.333333333333332,7.625017315149307e-05,True,False,True,False,66.0,66.0,37.5,66,66,0,0.0,10,0,1.0,0.0069782910868525505,-6.451612903225806,0.0,-26.923076923076923
clustered,10,19,550018,"[(1, 3), (2, 3), (2, 5), (6, 1), (9, 3), (10, 5), (11, 1), (12, 1), (12, 3), (12, 5)]",48.0,0.0002615419216454029,62.0,29.166666666666668,7.808394730091095e-05,82.0,70.83333333333334,7.67093151807785e-05,48.0,0.0,7.624970749020576e-05,False,True,False,False,nan,14.0,nan,250,14,236,94.4,3,7,0.3,0.026342291850596666,nan,nan,nan
clustered,10,20,550019,"[(1, 7), (1, 11), (3, 9), (4, 11), (7, 9), (8, 9), (9, 9), (10, 7), (11, 7), (12, 9)]",56.0,0.0005275830626487732,74.0,32.142857142857146,8.099991828203201e-05,76.0,35.714285714285715,7.912516593933105e-05,66.0,17.857142857142858,7.633399218320847e-05,True,False,True,False,76.0,76.0,35.714285714285715,76,76,0,0.0,10,0,1.0,0.008063167333602905,-2.7027027027027026,0.0,-15.151515151515152
clustered,10,21,550020,"[(1, 13), (1, 15), (6, 11), (6, 13), (7, 13), (8, 15), (9, 15), (10, 15), (11, 11), (12, 15)]",70.0,0.000599707942456007,82.0,17.142857142857142,7.966673001646996e-05,90.0,28.57142857142857,7.729185745120049e-05,70.0,0.0,7.750000804662704e-05,True,False,True,False,90.0,90.0,28.57142857142857,90,90,0,0.0,10,0,1.0,0.009514542296528816,-9.75609756097561,0.0,-28.57142857142857
clustered,10,22,550021,"[(1, 15), (2, 11), (3, 11), (3, 15), (5, 11), (5, 15), (6, 11), (6, 15), (7, 15), (11, 13)]",60.0,0.000639250036329031,82.0,36.666666666666664,8.312519639730453e-05,78.0,30.0,7.899990305304527e-05,60.0,0.0,7.720803841948509e-05,True,False,True,False,78.0,78.0,30.0,78,78,0,0.0,10,0,1.0,0.00829216605052352,4.878048780487805,0.0,-30.0
clustered,10,23,550022,"[(1, 11), (4, 9), (4, 13), (5, 9), (7, 11), (8, 11), (10, 13), (11, 9), (11, 13), (12, 11)]",66.0,0.0005520419217646122,78.0,18.181818181818183,8.091703057289124e-05,94.0,42.42424242424242,7.733330130577087e-05,66.0,0.0,7.724994793534279e-05,True,False,True,False,94.0,94.0,42.42424242424242,94,94,0,0.0,10,0,1.0,0.010059542022645473,-20.51282051282051,0.0,-42.42424242424242
clustered,10,24,550023,"[(1, 13), (3, 11), (5, 13), (6, 11), (9, 11), (9, 13), (10, 13), (11, 9), (11, 13), (12, 13)]",60.0,0.0006098747253417969,78.0,30.0,8.533289656043053e-05,90.0,50.0,7.850024849176407e-05,70.0,16.666666666666664,7.837498560547829e-05,True,False,True,False,90.0,90.0,50.0,90,90,0,0.0,10,0,1.0,0.009638042189180851,-15.384615384615385,0.0,-28.57142857142857
clustered,10,25,550024,"[(1, 7), (2, 3), (3, 5), (4, 7), (6, 3), (6, 5), (6, 7), (8, 3), (8, 7), (12, 3)]",52.0,0.00035683298483490944,66.0,26.923076923076923,7.999967783689499e-05,66.0,26.923076923076923,7.787486538290977e-05,52.0,0.0,7.77500681579113e-05,True,False,True,False,66.0,66.0,26.923076923076923,66,66,0,0.0,10,0,1.0,0.006997459102421999,0.0,0.0,-26.923076923076923
clustered,10,26,550025,"[(1, 7), (3, 5), (3, 9), (4, 5), (4, 9), (5, 9), (7, 5), (9, 5), (9, 9), (11, 7)]",50.0,0.0003954577259719372,70.0,40.0,7.88751058280468e-05,76.0,52.0,7.783295586705208e-05,50.0,0.0,7.704086601734161e-05,True,False,True,False,76.0,76.0,52.0,76,76,0,0.0,10,0,1.0,0.008013708051294088,-8.571428571428571,0.0,-52.0
clustered,10,27,550026,"[(1, 5), (2, 7), (3, 5), (4, 7), (8, 7), (9, 7), (11, 7), (11, 9), (12, 5), (12, 7)]",48.0,0.00038445787504315376,70.0,45.83333333333333,7.895799353718758e-05,88.0,83.33333333333334,7.71665945649147e-05,62.0,29.166666666666668,7.66669400036335e-05,False,True,False,False,nan,19.0,nan,250,19,231,92.4,3,7,0.3,0.026327792089432478,nan,nan,nan
clustered,10,28,550027,"[(1, 7), (2, 7), (3, 7), (4, 3), (4, 7), (8, 5), (9, 7), (11, 5), (11, 7), (12, 5)]",48.0,0.0003180829808115959,66.0,37.5,7.941573858261108e-05,68.0,41.66666666666667,7.766671478748322e-05,50.0,4.166666666666666,7.716706022620201e-05,True,False,True,False,68.0,68.0,41.66666666666667,68,68,0,0.0,10,0,1.0,0.007195166777819395,-3.0303030303030303,0.0,-36.0
clustered,10,29,550028,"[(1, 5), (1, 7), (2, 3), (3, 3), (3, 7), (5, 7), (7, 7), (8, 3), (8, 5), (12, 3)]",52.0,0.00032462505623698235,66.0,26.923076923076923,7.849978283047676e-05,68.0,30.76923076923077,7.804064080119133e-05,52.0,0.0,7.699988782405853e-05,True,False,True,False,68.0,68.0,30.76923076923077,68,68,0,0.0,10,0,1.0,0.007183582987636328,-3.0303030303030303,0.0,-30.76923076923077
clustered,10,30,550029,"[(1, 5), (2, 5), (3, 5), (3, 7), (4, 7), (7, 5), (8, 5), (8, 9), (10, 7), (10, 9)]",54.0,0.00038729095831513405,70.0,29.629629629629626,7.754191756248474e-05,74.0,37.03703703703704,7.750000804662704e-05,58.0,7.4074074074074066,7.645785808563232e-05,True,False,True,False,74.0,74.0,37.03703703703704,74,74,0,0.0,10,0,1.0,0.007781374733895063,-5.714285714285714,0.0,-27.586206896551722
clustered,10,31,550030,"[(2, 5), (2, 7), (4, 9), (5, 5), (6, 5), (7, 7), (9, 7), (11, 9), (12, 7), (12, 9)]",56.0,0.00038745906203985214,70.0,25.0,7.908325642347336e-05,78.0,39.285714285714285,7.708324119448662e-05,60.0,7.142857142857142,7.704086601734161e-05,False,True,False,False,nan,19.0,nan,250,19,231,92.4,3,7,0.3,0.02637841599062085,nan,nan,nan
clustered,10,32,550031,"[(1, 11), (1, 13), (4, 11), (4, 13), (4, 15), (6, 13), (8, 13), (10, 13), (11, 13), (12, 11)]",64.0,0.0006467080675065517,82.0,28.125,8.10408964753151e-05,84.0,31.25,7.866695523262024e-05,76.0,18.75,7.82916322350502e-05,True,False,True,False,84.0,84.0,31.25,84,84,0,0.0,10,0,1.0,0.009001709055155516,-2.4390243902439024,0.0,-10.526315789473683
clustered,10,33,550032,"[(1, 15), (2, 13), (3, 11), (4, 11), (6, 15), (8, 13), (9, 13), (9, 15), (11, 13), (12, 11)]",70.0,0.0006502498872578144,82.0,17.142857142857142,8.399970829486847e-05,94.0,34.285714285714285,7.962482050061226e-05,70.0,0.0,7.845787331461906e-05,True,False,True,False,94.0,94.0,34.285714285714285,94,94,0,0.0,10,0,1.0,0.010013374965637922,-14.634146341463413,0.0,-34.285714285714285
clustered,10,34,550033,"[(1, 7), (1, 11), (3, 9), (5, 11), (8, 11), (9, 9), (9, 11), (10, 9), (11, 11), (12, 7)]",56.0,0.0004810420796275139,74.0,32.142857142857146,8.020922541618347e-05,88.0,57.14285714285714,7.695797830820084e-05,62.0,10.714285714285714,7.675029337406158e-05,True,False,True,False,88.0,88.0,57.14285714285714,88,88,0,0.0,10,0,1.0,0.009227083995938301,-18.91891891891892,0.0,-41.935483870967744
clustered,10,35,550034,"[(1, 9), (1, 11), (1, 13), (3, 9), (3, 13), (5, 13), (9, 11), (10, 9), (11, 11), (12, 11)]",62.0,0.0005232500843703747,78.0,25.806451612903224,7.645878940820694e-05,80.0,29.03225806451613,7.54999928176403e-05,62.0,0.0,7.54999928176403e-05,True,False,True,False,80.0,80.0,29.03225806451613,80,80,0,0.0,10,0,1.0,0.008415624964982271,-2.564102564102564,0.0,-29.03225806451613
clustered,10,36,550035,"[(2, 11), (3, 9), (3, 11), (4, 11), (5, 9), (5, 11), (7, 9), (7, 13), (11, 9), (12, 11)]",64.0,0.0005148332566022873,78.0,21.875,7.858360186219215e-05,86.0,34.375,7.762480527162552e-05,64.0,0.0,7.674982771277428e-05,True,False,True,False,86.0,86.0,34.375,86,86,0,0.0,10,0,1.0,0.009163250215351582,-10.256410256410255,0.0,-34.375
clustered,10,37,550036,"[(3, 9), (4, 9), (9, 9), (10, 9), (10, 11), (11, 7), (11, 9), (12, 7), (12, 9), (12, 11)]",54.0,0.00045387493446469307,74.0,37.03703703703704,7.808394730091095e-05,94.0,74.07407407407408,7.724994793534279e-05,64.0,18.51851851851852,7.708277553319931e-05,False,True,False,False,nan,21.0,nan,250,21,229,91.6,2,8,0.2,0.026241208892315626,nan,nan,nan
clustered,10,38,550037,"[(1, 11), (1, 15), (2, 15), (3, 13), (4, 13), (6, 11), (6, 15), (9, 11), (10, 13), (11, 15)]",70.0,0.0005858750082552433,82.0,17.142857142857142,7.849978283047676e-05,90.0,28.57142857142857,7.72504135966301e-05,70.0,0.0,7.66250304877758e-05,True,False,True,False,90.0,90.0,28.57142857142857,90,90,0,0.0,10,0,1.0,0.00946304202079773,-9.75609756097561,0.0,-28.57142857142857
clustered,10,39,550038,"[(1, 5), (2, 9), (4, 7), (5, 7), (7, 5), (8, 9), (9, 9), (11, 9), (12, 5), (12, 9)]",54.0,0.00039633316919207573,70.0,29.629629629629626,7.7791977673769e-05,76.0,40.74074074074074,7.66250304877758e-05,54.0,0.0,7.591722533106804e-05,False,True,False,False,nan,19.0,nan,250,19,231,92.4,3,7,0.3,0.026165165938436985,nan,nan,nan
clustered,10,40,550039,"[(1, 5), (2, 3), (3, 3), (3, 5), (4, 3), (8, 5), (9, 5), (10, 3), (11, 1), (12, 3)]",44.0,0.00029287533834576607,62.0,40.909090909090914,7.833307608962059e-05,74.0,68.18181818181817,7.854076102375984e-05,50.0,13.636363636363635,7.970817387104034e-05,True,False,True,False,74.0,74.0,68.18181818181817,74,74,0,0.0,10,0,1.0,0.007848457898944616,-19.35483870967742,0.0,-48.0
clustered,10,41,550040,"[(2, 13), (2, 15), (3, 11), (4, 13), (4, 15), (7, 11), (7, 13), (7, 15), (10, 13), (11, 13)]",70.0,0.0006151669658720493,82.0,17.142857142857142,7.908372208476067e-05,80.0,14.285714285714285,7.825018838047981e-05,76.0,8.571428571428571,7.704086601734161e-05,True,False,True,False,80.0,80.0,14.285714285714285,80,80,0,0.0,10,0,1.0,0.00845825020223856,2.4390243902439024,0.0,-5.263157894736842
